lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-12-05 22:59:37.410263,,,,,15.0,0.1361393928527832,0.0004878623003605753,0.1361393928527832,0.17839555442333221,0.0009271642775274813,0.17839555442333221,,,
,2023-12-05 22:59:37.425496,,,,,15.0,,,,,,,0.18505887687206268,0.002288864692673087,0.18505887687206268
0.02,2023-12-05 23:00:20.806911,,,,,,,,,,,,,,
,2023-12-05 23:00:21.674873,0.020250748842954636,8.515676017850637e-05,0.020250748842954636,4449.0,16.0,,,,,,,,,
0.02,2023-12-05 23:01:04.517154,,,,,,,,,,,,,,
,2023-12-05 23:01:06.224962,0.10565074533224106,0.00046812871005386114,0.10565074533224106,4499.0,16.0,,,,,,,,,
0.02,2023-12-05 23:03:56.394357,,,,,,,,,,,,,,
,2023-12-05 23:03:57.265818,0.15835189819335938,0.0007292774389497936,0.15835189819335938,4549.0,16.0,,,,,,,,,
0.02,2023-12-05 23:04:40.080293,,,,,,,,,,,,,,
,2023-12-05 23:04:40.955153,0.13285870850086212,0.0005452916375361383,0.13285870850086212,4599.0,16.0,,,,,,,,,
0.02,2023-12-05 23:05:23.763837,,,,,,,,,,,,,,
,2023-12-05 23:05:24.630197,0.2611842751502991,0.009999859146773815,0.2611842751502991,4649.0,16.0,,,,,,,,,
,2023-12-05 23:05:50.132412,,,,,16.0,0.17754222452640533,0.0008668155642226338,0.17754222452640533,0.2023802548646927,0.0012412582291290164,0.2023802548646927,,,
,2023-12-05 23:05:50.142985,,,,,16.0,,,,,,,0.1837315708398819,0.0024894396774470806,0.1837315708398819
0.02,2023-12-05 23:06:11.645346,,,,,,,,,,,,,,
,2023-12-05 23:06:12.520333,0.27159327268600464,0.007215558551251888,0.27159327268600464,4699.0,17.0,,,,,,,,,
0.02,2023-12-05 23:06:55.291742,,,,,,,,,,,,,,
,2023-12-05 23:06:56.166010,0.12338337302207947,0.0006092042312957346,0.12338337302207947,4749.0,17.0,,,,,,,,,
0.02,2023-12-05 23:07:38.986939,,,,,,,,,,,,,,
,2023-12-05 23:07:39.858272,0.05051552876830101,0.0001807108346838504,0.05051552876830101,4799.0,17.0,,,,,,,,,
0.02,2023-12-05 23:08:22.647115,,,,,,,,,,,,,,
,2023-12-05 23:08:23.524423,0.2979394495487213,0.008791442029178143,0.2979394495487213,4849.0,17.0,,,,,,,,,
0.02,2023-12-05 23:09:06.327976,,,,,,,,,,,,,,
,2023-12-05 23:09:07.196988,0.3276519179344177,0.0025508059188723564,0.3276519179344177,4899.0,17.0,,,,,,,,,
0.02,2023-12-05 23:09:50.093686,,,,,,,,,,,,,,
,2023-12-05 23:09:50.962292,0.03270525112748146,0.00012707790301647037,0.03270525112748146,4949.0,17.0,,,,,,,,,
,2023-12-05 23:09:54.599843,,,,,17.0,0.18256579339504242,0.0011634936090558767,0.18256579339504242,0.33048585057258606,0.03295128047466278,0.33048585057258606,,,
